"Player","Team","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","Shot.Pressd","Pct.Shots.Pressd","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","KP.to.Goal","Key.Assists","Second.Assists","Unscored.Key.Passes","KP.Goal","Assists.per.90","Key.Passes.per.90","Assists.per.Pass","Key.Passes.per.Pass","Big.Chances","Big.Chances.per.90","BC.Scored","BC.to.Goal","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Comp.Pct","Pct.opPass.Pressd","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","Pct.Pass.Pressd","PPass.Comp","PPass.Att","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.Pass","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Att.per.opPass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","CK.Effectiveness","Corner.Kicks.Taken","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Comp.Pct","FK.Pass.Att","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Win.Pct","Take.Ons","TO.Lost","Dispossessed","Lost.Touches","AD.Won","AD.Win.Pct","Aerial.Duels","AD.Lost","Tackles","Dispossesses","Dribbled","Press.Opp","Challenge.Opp","Recoveries","Def.Recoveries","Poss.Recoveries","Interceptions","Blocks","Clearances","Balls.Shields","Saves","Goals.Allowed","SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses","Crosses.Won","Crosses.Lost","Corner.Kicks","CKs.Won","CKs.Lost","Free.Kicks","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","All.Pass.Comp","Distribution.Success","All.Pass.Att","Throw.Comp","Throw.Comp.Pct","Throw.Att","Drop.Kick.Comp","Drop.Kick.Comp.Pct","Drop.Kick.Att","GK.FK.Comp","GK.FK.Comp.Pct","GK.FK.Att","Int.per.90"
"Blasse","GER",192,2,0,1,0.46875,0,0,0,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,53,68,0.779411764705882,46,61,0.754098360655738,40,49,0.816326530612245,0.80327868852459,0.470588235294118,0.323529411764706,0.205882352941176,23,32,0.71875,18,22,0.818181818181818,12,14,0.857142857142857,0.459016393442623,0.327868852459016,0.213114754098361,19,28,0.678571428571429,16,20,0.8,11,13,0.846153846153846,0.720588235294118,40,49,0.816326530612245,0.469387755102041,0.306122448979592,0.224489795918367,18,23,0.782608695652174,13,15,0.866666666666667,9,11,0.818181818181818,6,8,3.75,0.117647058823529,0.131147540983607,0.75,8,0,0,1,0.46875,0.0147058823529412,0.0163934426229508,0,2,3,1.40625,0.0441176470588235,0.0491803278688525,0.666666666666667,7,7,3.28125,0.102941176470588,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,11,0.611111111111111,18,7,4,6,5,0.555555555555556,9,4,0,0,2,21,3,15,7,8,1,5,5,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.46875
"Bouhaddi","FRA",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,20,36,0.555555555555556,16,28,0.571428571428571,2,3,0.666666666666667,0.107142857142857,1,0,0,20,36,0.555555555555556,0,0,NA,0,0,NA,1,0,0,16,28,0.571428571428571,0,0,NA,0,0,NA,0.0833333333333333,2,3,0.666666666666667,1,0,0,2,3,0.666666666666667,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,6,20,19.1489361702128,0.555555555555556,0.714285714285714,0.3,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,0.333333333333333,3,0,0,0,0,3,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,6,6,0,0,0,0,0,2,1,3,0.333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0.555555555555556,36,3,1,3,0,0,2,1,0.125,8,0
"Brian","USA",286,3,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,137,170,0.805882352941176,130,150,0.866666666666667,63,73,0.863013698630137,0.486666666666667,0.5,0.264705882352941,0.235294117647059,69,85,0.811764705882353,30,45,0.666666666666667,38,40,0.95,0.54,0.2,0.26,68,81,0.839506172839506,25,30,0.833333333333333,37,39,0.948717948717949,0.429411764705882,63,73,0.863013698630137,0.465753424657534,0.219178082191781,0.315068493150685,30,34,0.882352941176471,12,16,0.75,21,23,0.91304347826087,1,3,0.944055944055944,0.0176470588235294,0.02,0.333333333333333,1,2,5,11,3.46153846153846,0.0647058823529412,0.0733333333333333,0.454545454545455,2,2,0.629370629370629,0.0117647058823529,0.0133333333333333,1,0,0,0,0,NA,5,0.333333333333333,15,0,0,2,0.4,5,0,0,1,0,6,8,0.888888888888889,9,1,6,4,13,0.684210526315789,19,6,4,0,5,86,19,37,23,13,13,10,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,4.09090909090909
"Bronze","ENG",120,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,30,55,0.545454545454545,18,37,0.486486486486487,13,24,0.541666666666667,0.648648648648649,0.745454545454545,0.109090909090909,0.145454545454545,19,41,0.463414634146341,5,6,0.833333333333333,6,8,0.75,0.756756756756757,0.0540540540540541,0.189189189189189,11,28,0.392857142857143,2,2,1,5,7,0.714285714285714,0.436363636363636,13,24,0.541666666666667,0.666666666666667,0.0416666666666667,0.291666666666667,7,16,0.4375,1,1,1,5,7,0.714285714285714,0,3,2.25,0.0545454545454545,0.0810810810810811,0,3,0,0,7,5.25,0.127272727272727,0.189189189189189,0,1,1,0.75,0.0181818181818182,0.027027027027027,1,12,18,13.5,0.327272727272727,0.666666666666667,0,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.666666666666667,6,2,1,2,3,0.428571428571429,7,4,3,0,1,16,14,5,3,2,9,5,3,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,6.75
"Bussaglia","FRA",25,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,7,11,0.636363636363636,7,10,0.7,4,5,0.8,0.5,0.545454545454545,0.181818181818182,0.272727272727273,2,6,0.333333333333333,2,2,1,3,3,1,0.5,0.2,0.3,2,5,0.4,2,2,1,3,3,1,0.454545454545455,4,5,0.8,0.4,0.2,0.4,1,2,0.5,1,1,1,2,2,1,0,1,3.6,0.0909090909090909,0.1,0,0,1,0,0,0,0,0,NA,0,2,7.2,0.181818181818182,0.2,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,3,3,1,1,0,6,4,2,2,0,0,2,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Carney","ENG",66,0,0,2,2.72727272727273,0,0,0,2,1,0.5,0,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,11,31,0.354838709677419,9,26,0.346153846153846,5,11,0.454545454545455,0.423076923076923,0.774193548387097,0.193548387096774,0.032258064516129,7,24,0.291666666666667,3,6,0.5,1,1,1,0.846153846153846,0.115384615384615,0.0384615384615385,7,22,0.318181818181818,1,3,0.333333333333333,1,1,1,0.354838709677419,5,11,0.454545454545455,0.818181818181818,0.181818181818182,0,4,9,0.444444444444444,1,2,0.5,0,0,NA,0,3,4.09090909090909,0.0967741935483871,0.115384615384615,0,2,1,0,3,4.09090909090909,0.0967741935483871,0.115384615384615,0,0,4,5.45454545454546,0.129032258064516,0.153846153846154,0,2,3,4.09090909090909,0.0967741935483871,0.666666666666667,0,0,1,0,0,0,0,1,0,0,0,0,1,6,0.666666666666667,9,3,3,2,1,0.5,2,1,2,0,1,11,3,7,4,3,3,1,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,4.09090909090909
"Chapman","ENG",191,2,0,2,0.942408376963351,0,0,0,2,1,0.5,0,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,39,59,0.661016949152542,39,59,0.661016949152542,15,25,0.6,0.423728813559322,0.576271186440678,0.203389830508475,0.220338983050847,20,34,0.588235294117647,7,12,0.583333333333333,12,13,0.923076923076923,0.576271186440678,0.203389830508475,0.220338983050847,20,34,0.588235294117647,7,12,0.583333333333333,12,13,0.923076923076923,0.423728813559322,15,25,0.6,0.48,0.28,0.24,7,12,0.583333333333333,2,7,0.285714285714286,6,6,1,0,1,0.471204188481675,0.0169491525423729,0.0169491525423729,0,1,0,2,4,1.8848167539267,0.0677966101694915,0.0677966101694915,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,5,2,9,0.391304347826087,23,14,6,4,5,61,17,29,19,10,7,8,9,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.29842931937173
"Christiansen","ENG",30,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,9,13,0.692307692307692,8,10,0.8,6,6,1,0.6,0.615384615384615,0.230769230769231,0.153846153846154,6,8,0.75,1,3,0.333333333333333,2,2,1,0.7,0.1,0.2,5,7,0.714285714285714,1,1,1,2,2,1,0.461538461538462,6,6,1,0.833333333333333,0,0.166666666666667,5,5,1,0,0,NA,1,1,1,2,2,6,0.153846153846154,0.2,1,2,0,0,1,3,0.0769230769230769,0.1,0,0,0,0,0,0,NA,1,1,3,0.0769230769230769,1,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,3,0.6,5,2,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Dabritz","GER",50,0,0,2,3.6,0.5,1,0,1,0,0,0,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,13,16,0.8125,13,16,0.8125,11,12,0.916666666666667,0.75,0.5,0.3125,0.1875,6,8,0.75,4,5,0.8,3,3,1,0.5,0.3125,0.1875,6,8,0.75,4,5,0.8,3,3,1,0.75,11,12,0.916666666666667,0.583333333333333,0.166666666666667,0.25,6,7,0.857142857142857,2,2,1,3,3,1,1,1,1.8,0.0625,0.0625,1,1,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,1,0,1,2,0.666666666666667,3,1,1,1,0,0,1,1,1,0,0,7,2,6,2,4,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Davison","ENG",11,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,1,0,0,0,2,0,0,0,NA,0,0,NA,1,0,0,0,2,0,0,0,NA,0,0,NA,1,0,2,0,1,0,0,0,2,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1,8.18181818181818,0.5,0.5,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Delannoy","FRA",95,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,28,42,0.666666666666667,27,40,0.675,12,17,0.705882352941177,0.425,0.785714285714286,0.0952380952380952,0.119047619047619,20,33,0.606060606060606,3,4,0.75,5,5,1,0.775,0.1,0.125,19,31,0.612903225806452,3,4,0.75,5,5,1,0.404761904761905,12,17,0.705882352941177,0.764705882352941,0,0.235294117647059,8,13,0.615384615384615,0,0,NA,4,4,1,0,0,0,0,0,NA,0,0,3,11,10.4210526315789,0.261904761904762,0.275,0.272727272727273,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,0.5,2,0,0,0,0,2,0,NA,0,0,0,1,1,1,1,0,1,1,0,6,1,15,13,2,3,5,13,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.84210526315789
"Delie","FRA",189,2,0,5,2.38095238095238,0.4,2,0,3,3,0.6,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0,0,3,1.42857142857143,0,0,2,0,1,0,0,25,33,0.757575757575758,25,33,0.757575757575758,17,22,0.772727272727273,0.666666666666667,0.272727272727273,0.333333333333333,0.393939393939394,5,9,0.555555555555556,8,11,0.727272727272727,12,13,0.923076923076923,0.272727272727273,0.333333333333333,0.393939393939394,5,9,0.555555555555556,8,11,0.727272727272727,12,13,0.923076923076923,0.666666666666667,17,22,0.772727272727273,0.272727272727273,0.272727272727273,0.454545454545455,4,6,0.666666666666667,4,6,0.666666666666667,9,10,0.9,1,1,0.476190476190476,0.0303030303030303,0.0303030303030303,1,1,0,0,1,0.476190476190476,0.0303030303030303,0.0303030303030303,0,1,2,0.952380952380952,0.0606060606060606,0.0606060606060606,0.5,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.8,5,1,3,7,5,0.2,25,20,2,2,1,36,5,9,6,3,1,3,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.476190476190476
"Duggan","ENG",231,3,1,2,0.779220779220779,1,1,0,0,1,0.5,0,2,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,34,47,0.723404255319149,33,46,0.717391304347826,22,30,0.733333333333333,0.652173913043478,0.361702127659574,0.297872340425532,0.340425531914894,13,17,0.764705882352941,8,14,0.571428571428571,13,16,0.8125,0.369565217391304,0.304347826086957,0.326086956521739,13,17,0.764705882352941,8,14,0.571428571428571,12,15,0.8,0.638297872340426,22,30,0.733333333333333,0.333333333333333,0.3,0.366666666666667,8,10,0.8,6,9,0.666666666666667,8,11,0.727272727272727,0,0,0,0,0,NA,0,0,0,1,0.38961038961039,0.0212765957446809,0.0217391304347826,0,2,4,1.55844155844156,0.0851063829787234,0.0869565217391304,0.5,1,1,0.38961038961039,0.0212765957446809,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.4,5,3,8,0,10,0.454545454545455,22,12,0,2,7,79,12,8,5,3,1,5,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.38961038961039
"Dunn","USA",98,1,1,1,0.918367346938775,1,0,0,0,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,13,20,0.65,12,19,0.631578947368421,11,15,0.733333333333333,0.789473684210526,0.55,0.15,0.3,5,11,0.454545454545455,2,3,0.666666666666667,6,6,1,0.578947368421053,0.157894736842105,0.263157894736842,5,11,0.454545454545455,2,3,0.666666666666667,5,5,1,0.75,11,15,0.733333333333333,0.533333333333333,0.2,0.266666666666667,5,8,0.625,2,3,0.666666666666667,4,4,1,1,3,2.75510204081633,0.15,0.157894736842105,0.333333333333333,3,0,1,1,0.918367346938775,0.05,0.0526315789473684,1,0,2,1.83673469387755,0.1,0.105263157894737,0,1,1,0.918367346938775,0.05,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.571428571428571,7,3,0,3,4,0.4,10,6,2,0,6,28,9,6,6,0,3,1,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.75510204081633
"Engen","USA",101,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,23,27,0.851851851851852,23,27,0.851851851851852,7,9,0.777777777777778,0.333333333333333,0.555555555555556,0.185185185185185,0.259259259259259,11,15,0.733333333333333,5,5,1,7,7,1,0.555555555555556,0.185185185185185,0.259259259259259,11,15,0.733333333333333,5,5,1,7,7,1,0.333333333333333,7,9,0.777777777777778,0.888888888888889,0,0.111111111111111,6,8,0.75,0,0,NA,1,1,1,0,0,0,0,0,NA,0,0,5,7,6.23762376237624,0.259259259259259,0.259259259259259,0.714285714285714,1,1,0.891089108910891,0.037037037037037,0.037037037037037,1,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,2,0.25,8,6,2,0,0,6,4,7,5,2,0,4,8,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Flaherty","ENG",177,2,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,19,19,1,17,17,1,7,7,1,0.411764705882353,0.526315789473684,0.263157894736842,0.210526315789474,10,10,1,5,5,1,4,4,1,0.588235294117647,0.235294117647059,0.176470588235294,10,10,1,4,4,1,3,3,1,0.368421052631579,7,7,1,0.571428571428571,0,0.428571428571429,4,4,1,0,0,NA,3,3,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,2,1,2,0,0,0,0,2,0,NA,0,0,0,0,3,0.375,8,5,3,2,2,9,11,8,6,2,3,6,12,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.52542372881356
"Georges","FRA",149,2,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,43,51,0.843137254901961,42,50,0.84,5,7,0.714285714285714,0.14,0.627450980392157,0.196078431372549,0.176470588235294,24,32,0.75,10,10,1,9,9,1,0.62,0.2,0.18,23,31,0.741935483870968,10,10,1,9,9,1,0.137254901960784,5,7,0.714285714285714,1,0,0,5,7,0.714285714285714,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,2,8,4.83221476510067,0.156862745098039,0.16,0.25,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,3,0.333333333333333,9,6,1,1,4,10,4,11,10,1,7,9,3,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,4.22818791946309
"Gerard","FRA",95,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,21,33,0.636363636363636,15,23,0.652173913043478,3,4,0.75,0.173913043478261,0.96969696969697,0.0303030303030303,0,20,32,0.625,1,1,1,0,0,NA,0.956521739130435,0.0434782608695652,0,14,22,0.636363636363636,1,1,1,0,0,NA,0.121212121212121,3,4,0.75,1,0,0,3,4,0.75,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,3,14,13.2631578947368,0.424242424242424,0.608695652173913,0.214285714285714,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,0.25,4,0,0,0,0,4,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,3,2,1,0,0,1,0,2,0,2,0,1,1,0,0,4,4,0,4,0,0,0,0,2,2,0,1,1,0,1,1,0,0,1,18,0.6,30,5,0.833333333333333,6,0,NA,0,1,0.111111111111111,9,0
"Goebling","GER",72,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,24,31,0.774193548387097,23,29,0.793103448275862,16,19,0.842105263157895,0.655172413793103,0.483870967741935,0.354838709677419,0.161290322580645,8,15,0.533333333333333,11,11,1,5,5,1,0.482758620689655,0.344827586206897,0.172413793103448,8,14,0.571428571428571,10,10,1,5,5,1,0.612903225806452,16,19,0.842105263157895,0.315789473684211,0.473684210526316,0.210526315789474,3,6,0.5,9,9,1,4,4,1,0,1,1.25,0.032258064516129,0.0344827586206897,0,0,1,1,3,3.75,0.0967741935483871,0.103448275862069,0.333333333333333,0,2,2.5,0.0645161290322581,0.0689655172413793,0,0,0,0,0,NA,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0.5,2,1,2,1,3,0.6,5,2,0,1,1,9,1,11,9,2,1,3,4,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.25
"Greenwood","ENG",137,2,0,1,0.656934306569343,0,0,0,1,0,0,0,0,0,1,0,0,1,0,NA,0,0,0,0,0.656934306569343,0,0,0,0,0,0,NA,0,0,0,0,0,40,60,0.666666666666667,18,30,0.6,11,18,0.611111111111111,0.6,0.883333333333333,0.0833333333333333,0.0333333333333333,36,53,0.679245283018868,2,5,0.4,2,2,1,0.866666666666667,0.1,0.0333333333333333,16,26,0.615384615384615,1,3,0.333333333333333,1,1,1,0.3,11,18,0.611111111111111,0.944444444444444,0.0555555555555556,0,11,17,0.647058823529412,0,1,0,0,0,NA,7,11,7.22627737226277,0.183333333333333,0.366666666666667,0.636363636363636,6,5,0,8,5.25547445255474,0.133333333333333,0.266666666666667,0,0,1,0.656934306569343,0.0166666666666667,0.0333333333333333,0,18,21,13.7956204379562,0.35,0.857142857142857,0,0,1,0,0,4,0.5,8,0,0,0,0,8,4,0.8,5,1,2,1,4,1,4,0,5,1,7,20,6,9,6,3,6,5,5,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.94160583941606
"Hamraoui","FRA",173,2,0,1,0.520231213872832,1,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,53,64,0.828125,51,62,0.82258064516129,30,36,0.833333333333333,0.580645161290323,0.53125,0.09375,0.375,24,34,0.705882352941177,6,6,1,23,24,0.958333333333333,0.516129032258065,0.0967741935483871,0.387096774193548,22,32,0.6875,6,6,1,23,24,0.958333333333333,0.5625,30,36,0.833333333333333,0.5,0.0833333333333333,0.416666666666667,13,18,0.722222222222222,3,3,1,14,15,0.933333333333333,0,0,0,0,0,NA,0,0,2,6,3.12138728323699,0.09375,0.0967741935483871,0.333333333333333,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,2,1,2,0,0,0,0,2,1,1,1,0,2,3,8,0.444444444444444,18,10,6,0,7,19,12,24,16,8,9,9,6,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,4.68208092485549
"Heath","USA",224,2,0,2,0.803571428571428,0,0,0,2,1,0.5,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0.401785714285714,0,0,0,1,0,0,0,70,89,0.786516853932584,63,81,0.777777777777778,40,51,0.784313725490196,0.62962962962963,0.415730337078652,0.179775280898876,0.404494382022472,23,37,0.621621621621622,13,16,0.8125,34,36,0.944444444444444,0.432098765432099,0.148148148148148,0.419753086419753,21,35,0.6,10,12,0.833333333333333,32,34,0.941176470588235,0.573033707865168,40,51,0.784313725490196,0.411764705882353,0.176470588235294,0.411764705882353,13,21,0.619047619047619,8,9,0.888888888888889,19,21,0.904761904761905,1,4,1.60714285714286,0.0449438202247191,0.0493827160493827,0.25,4,0,1,3,1.20535714285714,0.0337078651685393,0.037037037037037,0.333333333333333,0,1,0.401785714285714,0.0112359550561798,0.0123456790123457,0,2,2,0.803571428571428,0.0224719101123595,1,3,1,3,0,0,2,0.666666666666667,3,0,0,0,0,3,6,0.461538461538462,13,7,4,3,6,0.375,16,10,7,1,7,46,12,13,6,7,5,15,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.00892857142857
